id_date,label_publishedDate,label_year,label_month,label_monthName,label_decade
1177,2002-09-25,2002,9,September,2000
1266,2002-10-31,2002,10,October,2000
1273,2002-08-07,2002,8,August,2000
1291,2002-06-10,2002,6,June,2000
1297,2002-09-04,2002,9,September,2000
1323,2002-08-22,2002,8,August,2000
1368,2002-05-17,2002,5,May,2000
1373,2002-01-22,2002,1,January,2000
1455,2002-05-14,2002,5,May,2000
1518,2002-08-08,2002,8,August,2000
1519,2002-01-27,2002,1,January,2000
1533,2002-06-15,2002,6,June,2000
1547,2002-10-30,2002,10,October,2000
1574,2002-06-18,2002,6,June,2000
1685,2002-11-26,2002,11,November,2000
1718,2002-03-01,2002,3,March,2000
1745,2002-01-01,2002,1,January,2000
1869,2002-06-25,2002,6,June,2000
1870,2002-12-17,2002,12,December,2000
1911,2002-09-17,2002,9,September,2000
1980,2002-03-26,2002,3,March,2000
2051,2002-10-29,2002,10,October,2000
2086,2002-11-28,2002,11,November,2000
2150,2002-10-08,2002,10,October,2000
2184,2002-02-21,2002,2,February,2000
2199,2002-06-01,2002,6,June,2000
2218,2002-03-05,2002,3,March,2000
2219,2002-08-20,2002,8,August,2000
2222,2002-05-28,2002,5,May,2000
2233,2002-07-16,2002,7,July,2000
2391,2002-10-13,2002,10,October,2000
2434,2002-02-22,2002,2,February,2000
2493,2002-01-14,2002,1,January,2000
2531,2002-03-06,2002,3,March,2000
2565,2002-11-18,2002,11,November,2000
2572,2002-10-24,2002,10,October,2000
2597,2002-01-18,2002,1,January,2000
2628,2002-09-03,2002,9,September,2000
2658,2002-04-03,2002,4,April,2000
2674,2002-11-19,2002,11,November,2000
2868,2002-08-13,2002,8,August,2000
2913,2002-02-14,2002,2,February,2000
2996,2002-05-15,2002,5,May,2000
3016,2002-11-11,2002,11,November,2000
3019,2002-11-30,2002,11,November,2000
3127,2002-02-26,2002,2,February,2000
3193,2002-01-10,2002,1,January,2000
3203,2002-02-09,2002,2,February,2000
3290,2002-10-16,2002,10,October,2000
3304,2002-12-06,2002,12,December,2000
3316,2002-08-21,2002,8,August,2000
3542,2002-12-01,2002,12,December,2000
3574,2002-03-18,2002,3,March,2000
3589,2002-10-22,2002,10,October,2000
3592,2002-11-21,2002,11,November,2000
3599,2002-09-01,2002,9,September,2000
3662,2002-08-01,2002,8,August,2000
3708,2002-10-10,2002,10,October,2000
3716,2002-03-30,2002,3,March,2000
3733,2002-01-15,2002,1,January,2000
3768,2002-10-01,2002,10,October,2000
3773,2002-02-19,2002,2,February,2000
3839,2002-09-10,2002,9,September,2000
3853,2002-07-01,2002,7,July,2000
3935,2002-04-30,2002,4,April,2000
3954,2002-01-08,2002,1,January,2000
4020,2002-09-11,2002,9,September,2000
4202,2002-12-03,2002,12,December,2000
4226,2002-11-05,2002,11,November,2000
4256,2002-10-02,2002,10,October,2000
4320,2002-01-07,2002,1,January,2000
4431,2002-04-04,2002,4,April,2000
4435,2002-05-23,2002,5,May,2000
4455,2002-03-19,2002,3,March,2000
4665,2002-09-27,2002,9,September,2000
4706,2002-03-28,2002,3,March,2000
4739,2002-09-08,2002,9,September,2000
4750,2002-05-13,2002,5,May,2000
4822,2002-11-12,2002,11,November,2000
4827,2002-07-02,2002,7,July,2000
4866,2002-09-09,2002,9,September,2000
4913,2002-10-15,2002,10,October,2000
4944,2002-07-10,2002,7,July,2000
4966,2002-05-21,2002,5,May,2000
4971,2002-02-15,2002,2,February,2000
4973,2002-05-04,2002,5,May,2000
4983,2002-02-18,2002,2,February,2000
5000,2002-11-08,2002,11,November,2000
5032,2002-11-01,2002,11,November,2000
5088,2002-04-10,2002,4,April,2000
5155,2002-04-09,2002,4,April,2000
5211,2002-12-11,2002,12,December,2000
5354,2002-03-21,2002,3,March,2000
5372,2002-11-14,2002,11,November,2000
5390,2002-07-25,2002,7,July,2000
5398,2002-02-28,2002,2,February,2000
5429,2002-03-12,2002,3,March,2000
5436,2002-04-23,2002,4,April,2000
5438,2002-07-30,2002,7,July,2000
5511,2002-01-29,2002,1,January,2000
5514,2002-06-17,2002,6,June,2000
5582,2002-09-24,2002,9,September,2000
5656,2002-07-23,2002,7,July,2000
5758,2002-08-31,2002,8,August,2000
5782,2002-05-01,2002,5,May,2000
5843,2002-10-17,2002,10,October,2000
5845,2002-09-15,2002,9,September,2000
5871,2002-02-05,2002,2,February,2000
5892,2002-04-16,2002,4,April,2000
6074,2002-04-18,2002,4,April,2000
6083,2002-08-06,2002,8,August,2000
6194,2002-03-14,2002,3,March,2000
6205,2002-01-04,2002,1,January,2000
6216,2002-01-06,2002,1,January,2000
6271,2002-10-11,2002,10,October,2000
6272,2002-06-02,2002,6,June,2000
6294,2002-04-01,2002,4,April,2000
6313,2002-05-09,2002,5,May,2000
6463,2002-01-30,2002,1,January,2000
6574,2002-09-30,2002,9,September,2000
6718,2002-03-22,2002,3,March,2000
6869,2002-04-15,2002,4,April,2000
6901,2002-03-15,2002,3,March,2000
6916,2002-08-12,2002,8,August,2000
6926,2002-07-08,2002,7,July,2000
7016,2002-03-29,2002,3,March,2000
7047,2002-11-06,2002,11,November,2000
7088,2002-04-08,2002,4,April,2000
7,2004-07-05,2004,7,July,2000
88,2004-07-22,2004,7,July,2000
146,2004-01-22,2004,1,January,2000
147,2004-09-05,2004,9,September,2000
166,2004-11-23,2004,11,November,2000
168,2004-08-02,2004,8,August,2000
171,2004-07-15,2004,7,July,2000
182,2004-12-02,2004,12,December,2000
283,2004-04-06,2004,4,April,2000
389,2004-03-25,2004,3,March,2000
593,2004-04-10,2004,4,April,2000
600,2004-09-07,2004,9,September,2000
648,2004-06-29,2004,6,June,2000
651,2004-09-25,2004,9,September,2000
678,2004-09-14,2004,9,September,2000
700,2004-11-01,2004,11,November,2000
726,2004-01-21,2004,1,January,2000
791,2004-08-03,2004,8,August,2000
817,2004-02-03,2004,2,February,2000
907,2004-03-29,2004,3,March,2000
988,2004-10-15,2004,10,October,2000
1023,2004-10-31,2004,10,October,2000
1080,2004-07-06,2004,7,July,2000
1234,2004-07-30,2004,7,July,2000
1272,2004-06-24,2004,6,June,2000
1285,2004-09-01,2004,9,September,2000
1317,2004-11-25,2004,11,November,2000
1492,2004-08-20,2004,8,August,2000
1516,2004-12-03,2004,12,December,2000
1539,2004-02-18,2004,2,February,2000
1543,2004-10-06,2004,10,October,2000
1628,2004-06-22,2004,6,June,2000
1686,2004-05-04,2004,5,May,2000
1770,2004-08-09,2004,8,August,2000
1832,2004-03-12,2004,3,March,2000
1859,2004-09-28,2004,9,September,2000
1884,2004-07-07,2004,7,July,2000
1898,2004-12-10,2004,12,December,2000
1899,2004-05-01,2004,5,May,2000
1959,2004-01-29,2004,1,January,2000
2017,2004-08-19,2004,8,August,2000
2019,2004-04-25,2004,4,April,2000
2030,2004-05-25,2004,5,May,2000
2224,2004-10-28,2004,10,October,2000
2226,2004-04-27,2004,4,April,2000
2273,2004-05-24,2004,5,May,2000
2335,2004-09-21,2004,9,September,2000
2356,2004-07-29,2004,7,July,2000
2403,2004-09-18,2004,9,September,2000
2516,2004-01-26,2004,1,January,2000
2574,2004-04-13,2004,4,April,2000
2596,2004-03-10,2004,3,March,2000
2675,2004-11-12,2004,11,November,2000
2732,2004-09-30,2004,9,September,2000
2773,2004-05-31,2004,5,May,2000
2800,2004-10-18,2004,10,October,2000
2810,2004-03-30,2004,3,March,2000
2811,2004-04-15,2004,4,April,2000
2950,2004-11-02,2004,11,November,2000
2961,2004-05-10,2004,5,May,2000
3089,2004-01-20,2004,1,January,2000
3129,2004-01-06,2004,1,January,2000
3138,2004-04-07,2004,4,April,2000
3152,2004-04-05,2004,4,April,2000
3216,2004-10-25,2004,10,October,2000
3218,2004-01-19,2004,1,January,2000
3249,2004-05-11,2004,5,May,2000
3331,2004-04-17,2004,4,April,2000
3359,2004-03-31,2004,3,March,2000
3521,2004-08-10,2004,8,August,2000
3529,2004-11-30,2004,11,November,2000
3596,2004-12-29,2004,12,December,2000
3610,2004-01-14,2004,1,January,2000
3622,2004-05-17,2004,5,May,2000
3628,2004-05-16,2004,5,May,2000
3631,2004-01-13,2004,1,January,2000
3638,2004-08-12,2004,8,August,2000
3747,2004-08-15,2004,8,August,2000
3765,2004-08-13,2004,8,August,2000
3782,2004-02-06,2004,2,February,2000
3796,2004-01-09,2004,1,January,2000
3811,2004-01-05,2004,1,January,2000
3951,2004-08-01,2004,8,August,2000
4016,2004-01-04,2004,1,January,2000
4022,2004-12-22,2004,12,December,2000
4059,2004-06-08,2004,6,June,2000
4110,2004-12-28,2004,12,December,2000
4147,2004-02-13,2004,2,February,2000
4178,2004-08-11,2004,8,August,2000
4219,2004-02-26,2004,2,February,2000
4280,2004-02-16,2004,2,February,2000
4289,2004-01-01,2004,1,January,2000
4321,2004-10-20,2004,10,October,2000
4327,2004-08-25,2004,8,August,2000
4353,2004-01-08,2004,1,January,2000
4358,2004-02-05,2004,2,February,2000
4360,2004-06-04,2004,6,June,2000
4393,2004-01-31,2004,1,January,2000
4432,2004-10-01,2004,10,October,2000
4434,2004-04-30,2004,4,April,2000
4447,2004-08-26,2004,8,August,2000
4451,2004-06-16,2004,6,June,2000
4492,2004-02-10,2004,2,February,2000
4538,2004-07-02,2004,7,July,2000
4637,2004-10-05,2004,10,October,2000
4667,2004-02-02,2004,2,February,2000
4700,2004-10-26,2004,10,October,2000
4730,2004-12-21,2004,12,December,2000
4778,2004-11-04,2004,11,November,2000
4800,2004-02-01,2004,2,February,2000
4936,2004-05-18,2004,5,May,2000
4942,2004-10-17,2004,10,October,2000
4957,2004-06-01,2004,6,June,2000
4995,2004-02-09,2004,2,February,2000
5027,2004-04-03,2004,4,April,2000
5104,2004-03-17,2004,3,March,2000
5204,2004-04-08,2004,4,April,2000
5207,2004-10-07,2004,10,October,2000
5208,2004-03-02,2004,3,March,2000
5399,2004-05-05,2004,5,May,2000
5420,2004-09-08,2004,9,September,2000
5660,2004-12-14,2004,12,December,2000
5668,2004-12-09,2004,12,December,2000
5689,2004-06-23,2004,6,June,2000
5709,2004-09-17,2004,9,September,2000
5757,2004-12-07,2004,12,December,2000
5761,2004-05-03,2004,5,May,2000
5851,2004-07-27,2004,7,July,2000
5862,2004-01-27,2004,1,January,2000
5881,2004-03-09,2004,3,March,2000
5904,2004-08-24,2004,8,August,2000
5921,2004-02-24,2004,2,February,2000
5960,2004-10-19,2004,10,October,2000
5967,2004-01-02,2004,1,January,2000
6014,2004-11-18,2004,11,November,2000
6018,2004-10-12,2004,10,October,2000
6068,2004-10-21,2004,10,October,2000
6102,2004-08-31,2004,8,August,2000
6137,2004-10-10,2004,10,October,2000
6139,2004-09-15,2004,9,September,2000
6167,2004-10-14,2004,10,October,2000
6168,2004-11-16,2004,11,November,2000
6190,2004-04-20,2004,4,April,2000
6204,2004-11-09,2004,11,November,2000
6232,2004-01-23,2004,1,January,2000
6238,2004-03-18,2004,3,March,2000
6278,2004-04-01,2004,4,April,2000
6311,2004-02-07,2004,2,February,2000
6314,2004-10-04,2004,10,October,2000
6364,2004-03-15,2004,3,March,2000
6369,2004-12-01,2004,12,December,2000
6413,2004-07-01,2004,7,July,2000
6430,2004-03-01,2004,3,March,2000
6466,2004-03-08,2004,3,March,2000
6494,2004-09-09,2004,9,September,2000
6563,2004-12-15,2004,12,December,2000
6570,2004-08-05,2004,8,August,2000
6600,2004-05-13,2004,5,May,2000
6621,2004-05-27,2004,5,May,2000
6655,2004-08-16,2004,8,August,2000
6775,2004-08-30,2004,8,August,2000
6805,2004-11-03,2004,11,November,2000
6826,2004-04-12,2004,4,April,2000
6894,2004-09-23,2004,9,September,2000
6942,2004-10-11,2004,10,October,2000
6943,2004-01-10,2004,1,January,2000
6954,2004-11-17,2004,11,November,2000
7048,2004-09-16,2004,9,September,2000
7093,2004-04-19,2004,4,April,2000
12,2005-09-27,2005,9,September,2000
26,2005-09-28,2005,9,September,2000
137,2005-11-11,2005,11,November,2000
279,2005-09-16,2005,9,September,2000
326,2005-04-08,2005,4,April,2000
425,2005-03-06,2005,3,March,2000
428,2005-08-08,2005,8,August,2000
465,2005-03-28,2005,3,March,2000
479,2005-03-10,2005,3,March,2000
489,2005-09-08,2005,9,September,2000
500,2005-08-25,2005,8,August,2000
507,2005-05-12,2005,5,May,2000
574,2005-04-18,2005,4,April,2000
599,2005-05-08,2005,5,May,2000
610,2005-09-29,2005,9,September,2000
615,2005-11-23,2005,11,November,2000
686,2005-09-15,2005,9,September,2000
688,2005-08-22,2005,8,August,2000
694,2005-08-04,2005,8,August,2000
745,2005-10-04,2005,10,October,2000
773,2005-03-01,2005,3,March,2000
809,2005-03-03,2005,3,March,2000
964,2005-08-09,2005,8,August,2000
972,2005-07-19,2005,7,July,2000
1013,2005-03-25,2005,3,March,2000
1027,2005-04-11,2005,4,April,2000
1111,2005-10-13,2005,10,October,2000
1203,2005-09-03,2005,9,September,2000
1226,2005-08-17,2005,8,August,2000
1333,2005-09-07,2005,9,September,2000
1337,2005-05-02,2005,5,May,2000
1349,2005-09-05,2005,9,September,2000
1367,2005-09-14,2005,9,September,2000
1386,2005-12-06,2005,12,December,2000
1400,2005-11-08,2005,11,November,2000
1447,2005-09-17,2005,9,September,2000
1468,2005-09-02,2005,9,September,2000
1477,2005-05-24,2005,5,May,2000
1480,2005-02-17,2005,2,February,2000
1488,2005-07-27,2005,7,July,2000
1536,2005-10-06,2005,10,October,2000
1538,2005-04-22,2005,4,April,2000
1548,2005-08-18,2005,8,August,2000
1597,2005-03-14,2005,3,March,2000
1636,2005-08-11,2005,8,August,2000
1668,2005-05-01,2005,5,May,2000
1673,2005-04-25,2005,4,April,2000
1700,2005-01-10,2005,1,January,2000
1766,2005-10-15,2005,10,October,2000
1779,2005-04-30,2005,4,April,2000
1800,2005-07-01,2005,7,July,2000
1813,2005-11-29,2005,11,November,2000
1824,2005-12-08,2005,12,December,2000
1827,2005-07-20,2005,7,July,2000
1831,2005-09-10,2005,9,September,2000
1833,2005-03-08,2005,3,March,2000
1838,2005-04-12,2005,4,April,2000
1876,2005-03-11,2005,3,March,2000
1925,2005-02-08,2005,2,February,2000
1957,2005-11-30,2005,11,November,2000
1966,2005-07-21,2005,7,July,2000
1979,2005-04-28,2005,4,April,2000
1988,2005-02-01,2005,2,February,2000
1995,2005-07-28,2005,7,July,2000
1996,2005-01-02,2005,1,January,2000
2002,2005-04-02,2005,4,April,2000
2004,2005-02-16,2005,2,February,2000
2010,2005-04-21,2005,4,April,2000
2034,2005-12-19,2005,12,December,2000
2143,2005-12-15,2005,12,December,2000
2167,2005-03-04,2005,3,March,2000
2169,2005-11-15,2005,11,November,2000
2284,2005-06-06,2005,6,June,2000
2331,2005-12-01,2005,12,December,2000
2334,2005-11-03,2005,11,November,2000
2338,2005-01-01,2005,1,January,2000
2390,2005-01-18,2005,1,January,2000
2424,2005-07-25,2005,7,July,2000
2445,2005-04-07,2005,4,April,2000
2547,2005-12-10,2005,12,December,2000
2582,2005-07-03,2005,7,July,2000
2585,2005-06-30,2005,6,June,2000
2722,2005-10-12,2005,10,October,2000
2730,2005-11-10,2005,11,November,2000
2774,2005-08-23,2005,8,August,2000
2784,2005-12-27,2005,12,December,2000
2836,2005-07-15,2005,7,July,2000
2858,2005-10-11,2005,10,October,2000
2864,2005-01-28,2005,1,January,2000
2875,2005-06-20,2005,6,June,2000
2879,2005-02-22,2005,2,February,2000
2911,2005-07-22,2005,7,July,2000
2959,2005-08-30,2005,8,August,2000
2967,2005-04-06,2005,4,April,2000
2989,2005-10-24,2005,10,October,2000
3020,2005-04-04,2005,4,April,2000
3155,2005-08-01,2005,8,August,2000
3174,2005-05-05,2005,5,May,2000
3279,2005-05-26,2005,5,May,2000
3385,2005-01-04,2005,1,January,2000
3492,2005-06-15,2005,6,June,2000
3583,2005-10-30,2005,10,October,2000
3615,2005-06-14,2005,6,June,2000
3643,2005-01-24,2005,1,January,2000
3682,2005-10-09,2005,10,October,2000
3762,2005-10-18,2005,10,October,2000
3903,2005-06-05,2005,6,June,2000
3906,2005-03-17,2005,3,March,2000
4040,2005-04-05,2005,4,April,2000
4128,2005-01-11,2005,1,January,2000
4152,2005-05-15,2005,5,May,2000
4174,2005-10-31,2005,10,October,2000
4193,2005-06-16,2005,6,June,2000
4249,2005-07-07,2005,7,July,2000
4268,2005-10-10,2005,10,October,2000
4285,2005-10-28,2005,10,October,2000
4420,2005-09-09,2005,9,September,2000
4465,2005-02-07,2005,2,February,2000
4489,2005-08-24,2005,8,August,2000
4527,2005-09-12,2005,9,September,2000
4612,2005-03-15,2005,3,March,2000
4721,2005-09-01,2005,9,September,2000
4736,2005-04-19,2005,4,April,2000
4741,2005-01-17,2005,1,January,2000
4756,2005-07-26,2005,7,July,2000
4760,2005-11-04,2005,11,November,2000
4766,2005-10-07,2005,10,October,2000
4784,2005-01-19,2005,1,January,2000
4848,2005-07-12,2005,7,July,2000
4854,2005-06-21,2005,6,June,2000
4872,2005-11-01,2005,11,November,2000
4907,2005-02-15,2005,2,February,2000
4915,2005-08-16,2005,8,August,2000
5021,2005-06-01,2005,6,June,2000
5058,2005-05-19,2005,5,May,2000
5131,2005-09-22,2005,9,September,2000
5157,2005-06-09,2005,6,June,2000
5168,2005-12-13,2005,12,December,2000
5277,2005-09-24,2005,9,September,2000
5309,2005-01-15,2005,1,January,2000
5350,2005-12-22,2005,12,December,2000
5359,2005-03-29,2005,3,March,2000
5502,2005-12-29,2005,12,December,2000
5566,2005-02-04,2005,2,February,2000
5580,2005-12-20,2005,12,December,2000
5600,2005-04-26,2005,4,April,2000
5655,2005-06-02,2005,6,June,2000
5719,2005-05-16,2005,5,May,2000
5720,2005-10-02,2005,10,October,2000
5746,2005-08-03,2005,8,August,2000
5775,2005-03-20,2005,3,March,2000
5814,2005-02-11,2005,2,February,2000
5870,2005-10-25,2005,10,October,2000
5944,2005-04-01,2005,4,April,2000
5990,2005-07-06,2005,7,July,2000
6005,2005-05-18,2005,5,May,2000
6084,2005-01-12,2005,1,January,2000
6175,2005-03-31,2005,3,March,2000
6178,2005-03-22,2005,3,March,2000
6298,2005-05-10,2005,5,May,2000
6398,2005-09-13,2005,9,September,2000
6432,2005-12-05,2005,12,December,2000
6442,2005-05-03,2005,5,May,2000
6520,2005-07-30,2005,7,July,2000
6535,2005-09-06,2005,9,September,2000
6544,2005-06-10,2005,6,June,2000
6558,2005-05-17,2005,5,May,2000
6603,2005-01-06,2005,1,January,2000
6626,2005-02-28,2005,2,February,2000
6653,2005-10-01,2005,10,October,2000
6678,2005-06-28,2005,6,June,2000
6681,2005-02-10,2005,2,February,2000
6682,2005-12-23,2005,12,December,2000
6724,2005-01-20,2005,1,January,2000
6782,2005-03-23,2005,3,March,2000
6793,2005-02-03,2005,2,February,2000
6800,2005-08-31,2005,8,August,2000
6812,2005-08-02,2005,8,August,2000
6860,2005-11-14,2005,11,November,2000
6874,2005-01-13,2005,1,January,2000
6958,2005-07-05,2005,7,July,2000
30,2006-04-28,2006,4,April,2000
63,2006-03-23,2006,3,March,2000
77,2006-11-07,2006,11,November,2000
83,2006-04-10,2006,4,April,2000
223,2006-04-02,2006,4,April,2000
396,2006-01-02,2006,1,January,2000
406,2006-12-28,2006,12,December,2000
511,2006-10-11,2006,10,October,2000
512,2006-09-22,2006,9,September,2000
669,2006-09-26,2006,9,September,2000
687,2006-05-23,2006,5,May,2000
689,2006-08-08,2006,8,August,2000
739,2006-08-29,2006,8,August,2000
748,2006-03-14,2006,3,March,2000
750,2006-10-19,2006,10,October,2000
823,2006-09-30,2006,9,September,2000
829,2006-07-27,2006,7,July,2000
872,2006-11-25,2006,11,November,2000
911,2006-08-24,2006,8,August,2000
1110,2006-12-07,2006,12,December,2000
1129,2006-10-28,2006,10,October,2000
1165,2006-12-13,2006,12,December,2000
1166,2006-11-02,2006,11,November,2000
1220,2006-04-17,2006,4,April,2000
1223,2006-05-04,2006,5,May,2000
1331,2006-09-20,2006,9,September,2000
1338,2006-05-17,2006,5,May,2000
1366,2006-09-29,2006,9,September,2000
1375,2006-06-01,2006,6,June,2000
1380,2006-12-19,2006,12,December,2000
1391,2006-09-27,2006,9,September,2000
1397,2006-03-21,2006,3,March,2000
1453,2006-11-01,2006,11,November,2000
1496,2006-02-15,2006,2,February,2000
1502,2006-09-15,2006,9,September,2000
1510,2006-01-31,2006,1,January,2000
1558,2006-05-16,2006,5,May,2000
1562,2006-03-18,2006,3,March,2000
1563,2006-02-02,2006,2,February,2000
1569,2006-12-11,2006,12,December,2000
1593,2006-09-01,2006,9,September,2000
1598,2006-05-30,2006,5,May,2000
1606,2006-03-29,2006,3,March,2000
1635,2006-02-16,2006,2,February,2000
1689,2006-09-19,2006,9,September,2000
1720,2006-10-27,2006,10,October,2000
1721,2006-10-13,2006,10,October,2000
1765,2006-09-07,2006,9,September,2000
1772,2006-04-27,2006,4,April,2000
1794,2006-12-05,2006,12,December,2000
1798,2006-10-09,2006,10,October,2000
1844,2006-10-29,2006,10,October,2000
1848,2006-05-26,2006,5,May,2000
1892,2006-06-13,2006,6,June,2000
1941,2006-11-27,2006,11,November,2000
1943,2006-07-18,2006,7,July,2000
1953,2006-08-22,2006,8,August,2000
1961,2006-04-25,2006,4,April,2000
1963,2006-10-10,2006,10,October,2000
2053,2006-06-05,2006,6,June,2000
2059,2006-10-03,2006,10,October,2000
2067,2006-10-01,2006,10,October,2000
2093,2006-12-15,2006,12,December,2000
2139,2006-11-30,2006,11,November,2000
2152,2006-11-28,2006,11,November,2000
2173,2006-11-21,2006,11,November,2000
2266,2006-07-25,2006,7,July,2000
2269,2006-03-16,2006,3,March,2000
2287,2006-05-18,2006,5,May,2000
2347,2006-05-01,2006,5,May,2000
2352,2006-04-20,2006,4,April,2000
2393,2006-07-10,2006,7,July,2000
2444,2006-07-11,2006,7,July,2000
2446,2006-05-09,2006,5,May,2000
2453,2006-04-29,2006,4,April,2000
2555,2006-01-05,2006,1,January,2000
2603,2006-07-01,2006,7,July,2000
2642,2006-03-07,2006,3,March,2000
2696,2006-07-16,2006,7,July,2000
2725,2006-01-24,2006,1,January,2000
2776,2006-02-21,2006,2,February,2000
2842,2006-04-21,2006,4,April,2000
2846,2006-04-30,2006,4,April,2000
2981,2006-07-09,2006,7,July,2000
2994,2006-03-17,2006,3,March,2000
2997,2006-08-15,2006,8,August,2000
3062,2006-01-15,2006,1,January,2000
3101,2006-02-14,2006,2,February,2000
3159,2006-09-17,2006,9,September,2000
3172,2006-04-18,2006,4,April,2000
3188,2006-02-13,2006,2,February,2000
3275,2006-11-20,2006,11,November,2000
3282,2006-11-13,2006,11,November,2000
3379,2006-04-04,2006,4,April,2000
3388,2006-01-01,2006,1,January,2000
3409,2006-06-27,2006,6,June,2000
3475,2006-12-08,2006,12,December,2000
3591,2006-06-28,2006,6,June,2000
3650,2006-02-07,2006,2,February,2000
3672,2006-02-10,2006,2,February,2000
3675,2006-05-08,2006,5,May,2000
3690,2006-01-11,2006,1,January,2000
3729,2006-10-22,2006,10,October,2000
3775,2006-10-24,2006,10,October,2000
3927,2006-05-02,2006,5,May,2000
3942,2006-11-19,2006,11,November,2000
3947,2006-01-13,2006,1,January,2000
4070,2006-03-31,2006,3,March,2000
4134,2006-02-05,2006,2,February,2000
4225,2006-09-05,2006,9,September,2000
4261,2006-10-25,2006,10,October,2000
4264,2006-09-12,2006,9,September,2000
4377,2006-09-25,2006,9,September,2000
4417,2006-05-28,2006,5,May,2000
4418,2006-10-26,2006,10,October,2000
4472,2006-12-06,2006,12,December,2000
4577,2006-02-01,2006,2,February,2000
4597,2006-03-28,2006,3,March,2000
4613,2006-10-31,2006,10,October,2000
4628,2006-08-09,2006,8,August,2000
4792,2006-11-17,2006,11,November,2000
4826,2006-10-02,2006,10,October,2000
4918,2006-11-16,2006,11,November,2000
4950,2006-02-06,2006,2,February,2000
5012,2006-01-19,2006,1,January,2000
5061,2006-08-01,2006,8,August,2000
5119,2006-11-06,2006,11,November,2000
5141,2006-12-26,2006,12,December,2000
5248,2006-09-06,2006,9,September,2000
5291,2006-04-01,2006,4,April,2000
5394,2006-06-06,2006,6,June,2000
5503,2006-10-15,2006,10,October,2000
5515,2006-03-10,2006,3,March,2000
5554,2006-06-15,2006,6,June,2000
5610,2006-10-06,2006,10,October,2000
5629,2006-12-10,2006,12,December,2000
5683,2006-03-01,2006,3,March,2000
5699,2006-02-28,2006,2,February,2000
5754,2006-10-17,2006,10,October,2000
5803,2006-04-05,2006,4,April,2000
5820,2006-09-02,2006,9,September,2000
5825,2006-12-01,2006,12,December,2000
5829,2006-08-18,2006,8,August,2000
5831,2006-11-03,2006,11,November,2000
5867,2006-04-07,2006,4,April,2000
5876,2006-12-12,2006,12,December,2000
5927,2006-09-11,2006,9,September,2000
5929,2006-05-31,2006,5,May,2000
6012,2006-04-14,2006,4,April,2000
6119,2006-07-12,2006,7,July,2000
6124,2006-10-08,2006,10,October,2000
6149,2006-12-03,2006,12,December,2000
6196,2006-01-18,2006,1,January,2000
6199,2006-02-17,2006,2,February,2000
6201,2006-11-05,2006,11,November,2000
6243,2006-09-13,2006,9,September,2000
6245,2006-11-14,2006,11,November,2000
6310,2006-09-21,2006,9,September,2000
6355,2006-11-15,2006,11,November,2000
6366,2006-01-21,2006,1,January,2000
6385,2006-03-27,2006,3,March,2000
6390,2006-04-06,2006,4,April,2000
6399,2006-09-28,2006,9,September,2000
6414,2006-05-25,2006,5,May,2000
6420,2006-08-28,2006,8,August,2000
6428,2006-01-03,2006,1,January,2000
6435,2006-07-20,2006,7,July,2000
6437,2006-10-16,2006,10,October,2000
6489,2006-08-17,2006,8,August,2000
6506,2006-10-05,2006,10,October,2000
6572,2006-09-03,2006,9,September,2000
6602,2006-04-24,2006,4,April,2000
6668,2006-03-09,2006,3,March,2000
6702,2006-07-31,2006,7,July,2000
6732,2006-12-20,2006,12,December,2000
6836,2006-03-02,2006,3,March,2000
6843,2006-01-10,2006,1,January,2000
6908,2006-07-06,2006,7,July,2000
6915,2006-10-23,2006,10,October,2000
6935,2006-03-13,2006,3,March,2000
6957,2006-08-03,2006,8,August,2000
6997,2006-11-04,2006,11,November,2000
6,2007-03-21,2007,3,March,2000
25,2007-03-20,2007,3,March,2000
67,2007-01-04,2007,1,January,2000
91,2007-02-19,2007,2,February,2000
148,2007-05-02,2007,5,May,2000
178,2007-04-15,2007,4,April,2000
183,2007-03-30,2007,3,March,2000
254,2007-10-16,2007,10,October,2000
285,2007-03-09,2007,3,March,2000
305,2007-06-12,2007,6,June,2000
312,2007-07-20,2007,7,July,2000
349,2007-03-02,2007,3,March,2000
386,2007-04-04,2007,4,April,2000
429,2007-08-02,2007,8,August,2000
514,2007-10-26,2007,10,October,2000
605,2007-11-28,2007,11,November,2000
618,2007-04-05,2007,4,April,2000
640,2007-03-01,2007,3,March,2000
645,2007-05-31,2007,5,May,2000
692,2007-04-01,2007,4,April,2000
699,2007-12-26,2007,12,December,2000
721,2007-05-01,2007,5,May,2000
781,2007-02-28,2007,2,February,2000
808,2007-10-17,2007,10,October,2000
813,2007-07-23,2007,7,July,2000
859,2007-03-06,2007,3,March,2000
869,2007-08-21,2007,8,August,2000
997,2007-08-20,2007,8,August,2000
1001,2007-03-05,2007,3,March,2000
1041,2007-04-09,2007,4,April,2000
1084,2007-11-06,2007,11,November,2000
1105,2007-10-08,2007,10,October,2000
1106,2007-01-02,2007,1,January,2000
1122,2007-07-16,2007,7,July,2000
1142,2007-09-14,2007,9,September,2000
1200,2007-11-13,2007,11,November,2000
1211,2007-12-30,2007,12,December,2000
1242,2007-10-18,2007,10,October,2000
1305,2007-04-02,2007,4,April,2000
1341,2007-04-11,2007,4,April,2000
1359,2007-08-22,2007,8,August,2000
1361,2007-03-07,2007,3,March,2000
1372,2007-06-14,2007,6,June,2000
